Date,Total BTC,Market Cap,Transactions last 24h,Transactions avg. per hour,Bitcoins sent last 24h,Bitcoins sent avg. per hour,Count,Blocks last 24h,Blocks avg. per hour,Difficulty,Next Difficulty,Network Hashrate Terahashs,Network Hashrate PetaFLOPS
2017-04-04,16257238.0,18326946406.0,309955.0,12914.79,2249668.21,93736.18,460578.0,159.0,6.63,499635929817.0,510726230408.0,3655920.76,46430193.67
2017-04-03,16255250.0,18442686482.0,272739.0,11364.13,2608602.33,108691.76,460419.0,132.0,5.5,499635929817.0,506748257478.0,3627445.32,46068555.59
2017-04-02,16253600.0,18707893600.0,279127.0,11630.29,4152238.72,173009.95,460287.0,173.0,7.21,499635929817.0,506880045974.0,3628388.7,46080536.5
2017-04-01,16251438.0,17974739933.0,234772.0,9782.17,4071965.07,169665.21,460114.0,154.0,6.42,499635929817.0,499533803261.0,3575802.25,45412688.54
2017-03-31,16249513.0,17593200938.0,267571.0,11148.79,2707669.48,112819.56,459960.0,138.0,5.75,499635929817.0,495276606131.0,3545328.04,45025666.15
2017-03-30,16247788.0,17493992801.0,248020.0,10334.17,3527771.04,146990.46,459822.0,129.0,5.38,499635929817.0,493561929143.0,3533053.91,44869784.62
2017-03-29,16246175.0,16753396830.0,302046.0,12585.25,2196030.87,91501.29,459693.0,168.0,7.0,499635929817.0,500522450941.0,3582879.26,45502566.64
2017-03-28,16244075.0,16853861331.0,277837.0,11576.54,1828983.35,76207.64,459525.0,137.0,5.71,475705205062.0,498570017451.0,3568903.2,45325070.63
2017-03-27,16242363.0,16907974515.0,291787.0,12157.79,2326959.93,96956.66,459388.0,153.0,6.38,475705205062.0,499508007147.0,3575617.59,45410343.41
2017-03-26,16240450.0,16735962370.0,230741.0,9614.21,2306832.28,96118.01,459235.0,134.0,5.58,475705205062.0,495984150473.0,3550392.84,45089989.1
2017-03-25,16238775.0,15322534598.0,217979.0,9082.46,1762770.1,73448.75,459101.0,162.0,6.75,475705205062.0,500282767852.0,3581163.54,45480777.01
2017-03-24,16236750.0,15425415839.0,246781.0,10282.54,3660196.72,152508.2,458939.0,136.0,5.67,475705205062.0,493033051560.0,3529268.05,44821704.28
2017-03-23,16235050.0,15764233550.0,296851.0,12368.79,3634761.89,151448.41,458803.0,180.0,7.5,475705205062.0,500044703541.0,3579459.41,45459134.55
2017-03-22,16232800.0,16616056408.0,284869.0,11869.54,2345849.82,97743.74,458623.0,146.0,6.08,475705205062.0,488618220715.0,3497665.46,44420351.39
2017-03-21,16230963.0,16555565519.0,311830.0,12992.92,5502199.17,229258.3,458476.0,155.0,6.46,475705205062.0,488446993798.0,3496439.77,44404785.13
2017-03-20,16229025.0,17851945352.0,293039.0,12209.96,5947488.95,247812.04,458321.0,144.0,6.0,475705205062.0,485809382369.0,3477559.02,44164999.5
2017-03-18,16225488.0,16777154075.0,266483.0,11103.46,6119486.56,254978.61,458038.0,160.0,6.67,475705205062.0,489010959998.0,3500476.8,44456055.37
2017-03-17,16223488.0,15399496570.0,264412.0,11017.17,2588297.52,107845.73,457878.0,157.0,6.54,475705205062.0,482572108798.0,3454385.71,43870698.5
2017-03-16,16221513.0,17591905876.0,294940.0,12289.17,3120464.31,130019.35,457720.0,155.0,6.46,475705205062.0,476629580134.0,3411847.43,43330462.38
2017-03-15,16219575.0,18976902750.0,319828.0,13326.17,3305576.15,137732.34,457565.0,150.0,6.25,460769358091.0,475990344563.0,3407271.61,43272349.39
2017-03-14,16217700.0,20354997447.0,294678.0,12278.25,2278699.14,94945.8,457415.0,144.0,6.0,460769358091.0,469634034320.0,3361771.36,42694496.32
2017-03-13,16215925.0,20208934372.0,319221.0,13300.88,2789241.27,116218.39,457273.0,160.0,6.67,460769358091.0,473300637751.0,3388017.93,43027827.76
2017-03-12,16213925.0,19786322881.0,266897.0,11120.71,2011366.02,83806.92,457113.0,143.0,5.96,460769358091.0,469002804156.0,3357252.84,42637111.1
2017-03-11,16210263.0,19072184344.0,280681.0,11695.04,1651256.17,68802.34,456820.0,149.0,6.21,460769358091.0,470616650554.0,3368805.21,42783826.11
2017-03-10,16208375.0,18542381000.0,304041.0,12668.38,2712483.39,113020.14,456669.0,154.0,6.42,460769358091.0,471544809702.0,3375449.23,42868205.18
2017-03-09,16206450.0,19300423370.0,303632.0,12651.33,5699545.52,237481.06,456515.0,148.0,6.17,460769358091.0,473420817903.0,3388878.22,43038753.35
2017-03-08,16204600.0,18651494600.0,297108.0,12379.5,2522734.84,105113.95,456367.0,142.0,5.92,460769358091.0,474557373314.0,3397014.0,43142077.77
2017-03-07,16202813.0,19954735763.0,325506.0,13562.75,2092240.24,87176.68,456224.0,152.0,6.33,460769358091.0,470673932813.0,3369215.25,42789033.64
2017-03-06,16200913.0,20712704622.0,287731.0,11988.79,1915378.96,79807.46,456072.0,142.0,5.92,460769358091.0,467024898791.0,3343094.44,42457299.45
2017-03-05,16199138.0,20783493413.0,280739.0,11697.46,1232770.74,51365.45,455930.0,147.0,6.13,460769358091.0,467619521121.0,3347350.92,42511356.65
2017-03-04,16197300.0,20246317251.0,265780.0,11074.17,1974194.9,82258.12,455783.0,132.0,5.5,460769358091.0,461275919661.0,3301941.65,41934658.94
2017-03-03,16195638.0,20357916338.0,334976.0,13957.33,4543714.73,189321.45,455650.0,150.0,6.25,460769358091.0,461487788755.0,3303458.27,41953919.99
2017-03-02,16193763.0,20365275720.0,329428.0,13726.17,2742003.36,114250.14,455500.0,157.0,6.54,440779902287.0,461924823468.0,3306586.68,41993650.88
2017-03-01,16191800.0,19426533037.0,315883.0,13161.79,2493836.07,103909.84,455343.0,144.0,6.0,440779902287.0,456626095031.0,3268656.91,41511942.73
2017-02-28,16190000.0,19055630000.0,325414.0,13558.92,1954778.74,81449.11,455199.0,153.0,6.38,440779902287.0,459212059066.0,3287167.96,41747033.08
2017-02-27,16188088.0,18965623365.0,284555.0,11856.46,1881223.05,78384.29,455046.0,144.0,6.0,440779902287.0,453798397178.0,3248415.46,41254876.32
2017-02-26,16186288.0,18487993769.0,265203.0,11050.13,1128100.27,47004.18,454902.0,178.0,7.42,440779902287.0,458082604355.0,3279083.01,41644354.2
2017-02-25,16184050.0,18449817000.0,325607.0,13566.96,1232543.47,51355.98,454723.0,166.0,6.92,440779902287.0,453792309592.0,3248371.88,41254322.89
2017-02-24,16181975.0,19151367413.0,343805.0,14325.21,1919952.54,79998.02,454557.0,163.0,6.79,440779902287.0,443825421977.0,3177026.12,40348231.74
2017-02-23,16179938.0,18474754216.0,325913.0,13579.71,3342958.49,139289.94,454394.0,150.0,6.25,440779902287.0,439737844909.0,3147766.1,39976629.53
2017-02-22,16178063.0,17674452391.0,282194.0,11758.08,2548904.03,106204.33,454244.0,138.0,5.75,440779902287.0,439353841400.0,3145017.3,39941719.71
2017-02-21,16176338.0,17647818041.0,279090.0,11628.75,1754148.41,73089.52,454106.0,138.0,5.75,440779902287.0,441338810128.0,3159226.26,40122173.5
2017-02-20,16174613.0,17078029307.0,282728.0,11780.33,1561277.91,65053.25,453968.0,148.0,6.17,440779902287.0,443716691420.0,3176247.8,40338347.02
2017-02-19,16172763.0,16716086456.0,251721.0,10488.38,1419255.29,59135.64,453820.0,134.0,5.58,440779902287.0,438721848637.0,3140493.32,39884265.16
2017-02-18,16171063.0,17123683621.0,281900.0,11745.83,1218656.08,50777.34,453684.0,149.0,6.21,440779902287.0,438037741792.0,3135596.29,39822072.91
2017-02-17,16169188.0,17092286414.0,316685.0,13195.21,2494248.38,103927.02,453534.0,150.0,6.25,422170566884.0,436051559546.0,3121378.65,39641508.8
2017-02-16,16167300.0,16695970710.0,280906.0,11704.42,2955606.59,123150.27,453383.0,150.0,6.25,422170566884.0,437523741887.0,3131916.94,39775345.11
2017-02-15,16165425.0,16092664422.0,294786.0,12282.75,1750347.68,72931.15,453233.0,139.0,5.79,422170566884.0,430774869386.0,3083606.63,39161804.16
2017-02-14,16163688.0,17036526625.0,315084.0,13128.5,1925169.97,80215.42,453094.0,169.0,7.04,422170566884.0,435944174165.0,3120609.95,39631746.38
2017-02-13,16161575.0,15874173712.0,288290.0,12012.08,1591074.65,66294.78,452925.0,163.0,6.79,422170566884.0,436326936425.0,3123349.87,39666543.36
2017-02-12,16159538.0,16171333962.0,237744.0,9906.0,954999.57,39791.65,452762.0,140.0,5.83,422170566884.0,429275311514.0,3072872.37,39025479.14
2017-02-11,16157788.0,16033534114.0,262686.0,10945.25,1418142.4,59089.27,452622.0,139.0,5.79,422170566884.0,430171749782.0,3079289.33,39106974.47
2017-02-10,16156050.0,15947636955.0,301789.0,12574.54,2744074.82,114336.45,452483.0,147.0,6.13,422170566884.0,433531257144.0,3103337.62,39412387.76
2017-02-09,16154200.0,15951157860.0,345033.0,14376.38,3183079.65,132628.32,452335.0,168.0,7.0,422170566884.0,429832433664.0,3076860.41,39076127.19
2017-02-08,16152100.0,17022698190.0,308316.0,12846.5,1959826.11,81659.42,452167.0,146.0,6.08,422170566884.0,429539307422.0,3074762.13,39049479.05
2017-02-07,16150275.0,16997841432.0,325268.0,13552.83,2038903.52,84954.31,452021.0,151.0,6.29,422170566884.0,428955122610.0,3070580.37,38996370.72
2017-02-06,16148388.0,16229113289.0,230027.0,9584.46,1679402.42,69975.1,451870.0,125.0,5.21,422170566884.0,426131277811.0,3050366.5,38739654.59
2017-02-05,16146825.0,16325570353.0,292101.0,12170.88,1800248.44,75010.35,451744.0,158.0,6.58,422170566884.0,430053063434.0,3078439.74,39096184.68
2017-02-04,16144813.0,16269159846.0,282069.0,11752.88,2104271.41,87677.98,451584.0,142.0,5.92,422170566884.0,421987626923.0,3020705.09,38362954.71
2017-02-03,16143038.0,16388573100.0,323563.0,13481.79,2438292.66,101595.53,451442.0,149.0,6.21,392963262344.0,424477569904.0,3038528.8,38589315.77
2017-02-02,16141175.0,15929838596.0,259559.0,10814.96,1851685.67,77153.57,451293.0,157.0,6.54,392963262344.0,425675925895.0,3047106.97,38698258.49
2017-02-01,16139213.0,15875659160.0,350560.0,14606.67,2078948.62,86622.86,451136.0,192.0,8.0,392963262344.0,427122454167.0,3057461.62,38829762.57
2017-01-31,16136813.0,15623113211.0,307683.0,12820.13,1791768.78,74657.03,450944.0,145.0,6.04,392963262344.0,418220447670.0,2993738.58,38020479.91
2017-01-30,16135000.0,14853558300.0,247408.0,10308.67,1462181.22,60924.22,450799.0,144.0,6.0,392963262344.0,414964485551.0,2970431.49,37724479.93
2017-01-29,16133200.0,14713639732.0,241627.0,10067.79,1375857.61,57327.4,450655.0,167.0,6.96,392963262344.0,414481239702.0,2966972.28,37680547.98
2017-01-28,16131113.0,14818039943.0,246395.0,10266.46,1249362.25,52056.76,450488.0,152.0,6.33,392963262344.0,406298880726.0,2908400.68,36936688.58
2017-01-27,16129213.0,14806939659.0,263332.0,10972.17,1800256.18,75010.67,450336.0,170.0,7.08,392963262344.0,406400104323.0,2909125.26,36945890.83
2017-01-26,16127088.0,14514362623.0,313755.0,13073.13,2113175.4,88048.98,450166.0,155.0,6.46,392963262344.0,399883677662.0,2862478.86,36353481.56
2017-01-25,16125150.0,14403790238.0,304727.0,12696.96,1930677.64,80444.9,450011.0,149.0,6.21,392963262344.0,395712871876.0,2832623.07,35974313.02
2017-01-24,16123288.0,14322300163.0,278177.0,11590.71,1956073.14,81503.05,449862.0,149.0,6.21,392963262344.0,393797483379.0,2818912.19,35800184.78
2017-01-23,16121425.0,14710961527.0,235530.0,9813.75,1522815.67,63450.65,449713.0,138.0,5.75,392963262344.0,393956047009.0,2820047.23,35814599.82
2017-01-22,16119700.0,14890734072.0,236886.0,9870.25,1135726.93,47321.96,449575.0,174.0,7.25,392963262344.0,392839128282.0,2812052.01,35713060.58
2017-01-21,16117525.0,14913513647.0,263562.0,10981.75,1533463.23,63894.3,449401.0,181.0,7.54,336899932796.0,386074745735.0,2763630.68,35098109.61
2017-01-20,16115263.0,14436052148.0,298377.0,12432.38,2588414.22,107850.59,449220.0,189.0,7.88,336899932796.0,378452134357.0,2709065.9,34405136.93
2017-01-19,16112875.0,14517861504.0,295863.0,12327.63,2583019.57,107625.82,449029.0,172.0,7.17,336899932796.0,367809990732.0,2632886.47,33437658.15
2017-01-18,16110713.0,14301479486.0,294836.0,12284.83,1913615.5,79733.98,448856.0,149.0,6.21,336899932796.0,361906206316.0,2590625.53,32900944.28
2017-01-17,16108838.0,14600937548.0,291837.0,12159.88,2290186.64,95424.44,448706.0,157.0,6.54,336899932796.0,358296131016.0,2564783.61,32572751.83
2017-01-16,16106863.0,13435539354.0,265657.0,11069.04,2081016.53,86709.02,448548.0,168.0,7.0,336899932796.0,356972991201.0,2555312.2,32452465.0
2017-01-15,16104738.0,13234551183.0,236921.0,9871.71,1726459.86,71935.83,448378.0,169.0,7.04,336899932796.0,353629090779.0,2531375.63,32148470.54
2017-01-14,16102675.0,13007145066.0,242269.0,10094.54,1500321.72,62513.4,448213.0,172.0,7.17,336899932796.0,350431471623.0,2508486.18,31857774.53
2017-01-13,16100513.0,13296769253.0,269961.0,11248.38,2350145.67,97922.74,448040.0,149.0,6.21,336899932796.0,345822800388.0,2475496.03,31438799.58
2017-01-12,16098650.0,12875700270.0,295125.0,12296.88,3521724.14,146738.51,447891.0,172.0,7.17,336899932796.0,344026704816.0,2462639.08,31275516.28
2017-01-11,16096488.0,12459985140.0,300660.0,12527.5,3974549.36,165606.22,447718.0,152.0,6.33,336899932796.0,339866110757.0,2432856.38,30897276.08
2017-01-10,16094588.0,14566406417.0,323888.0,13495.33,2359325.55,98305.23,447566.0,160.0,6.67,336899932796.0,338273085284.0,2421453.06,30752453.91
2017-01-09,16092588.0,14757063663.0,269947.0,11247.79,2095379.06,87307.46,447406.0,136.0,5.67,317688400354.0,337912698491.0,2418873.31,30719691.1
2017-01-08,16090888.0,14638684903.0,260101.0,10837.54,1679995.3,69999.8,447270.0,167.0,6.96,317688400354.0,339568885526.0,2430728.76,30870255.3
2017-01-07,16088800.0,13549987360.0,282060.0,11752.5,2152944.55,89706.02,447103.0,138.0,5.75,317688400354.0,337236619254.0,2414033.75,30658228.64
2017-01-06,16087063.0,13677783585.0,344825.0,14367.71,3092103.33,128837.64,446964.0,160.0,6.67,317688400354.0,339519351928.0,2430374.19,30865752.19
2017-01-05,16085063.0,16181251174.0,288501.0,12020.88,2998215.11,124925.63,446804.0,140.0,5.83,317688400354.0,335425016609.0,2401065.79,30493535.59
2017-01-04,16083313.0,18225915308.0,328642.0,13693.42,2482037.82,103418.24,446664.0,153.0,6.38,317688400354.0,337272237637.0,2414288.72,30661466.71
2017-01-03,16081388.0,16665624308.0,300113.0,12504.71,1938253.78,80760.57,446510.0,163.0,6.79,317688400354.0,336716896681.0,2410313.43,30610980.59
2017-01-02,16076900.0,16054022571.0,,,,,446151.0,0.0,0.0,317688400354.0,331228406360.0,2371025.29,30112021.16
2017-01-01,16076900.0,16054022571.0,125882.0,5245.08,763608.14,31817.01,446151.0,119.0,4.96,317688400354.0,331228406360.0,2371025.29,30112021.16
2016-12-31,16075413.0,15533671099.0,250273.0,10428.04,1379308.87,57471.2,446032.0,148.0,6.17,317688400354.0,328722662741.0,2353088.48,29884223.65
2016-12-30,16073563.0,15442980570.0,286818.0,11950.75,2207636.68,91984.86,445884.0,157.0,6.54,317688400354.0,330152672436.0,2363324.88,30014226.04
2016-12-29,16071588.0,15658869133.0,303184.0,12632.67,1776676.51,74028.19,445726.0,149.0,6.21,317688400354.0,323518380370.0,2315834.77,29411101.61
2016-12-28,16069725.0,15691604371.0,305394.0,12724.75,2063689.69,85987.07,445577.0,164.0,6.83,317688400354.0,319672295170.0,2288303.42,29061453.46
2016-12-27,16067675.0,14948400760.0,296546.0,12356.08,2242009.73,93417.07,445413.0,156.0,6.5,310153855703.0,313353133142.0,2243069.1,28486977.55
2016-12-26,16065725.0,14083214535.0,244914.0,10204.75,1513037.04,63043.21,445257.0,142.0,5.92,310153855703.0,312204671419.0,2234848.09,28382570.73
2016-12-25,16063950.0,14425105821.0,197364.0,8223.5,1094479.34,45603.31,445115.0,165.0,6.88,310153855703.0,313844870819.0,2246589.09,28531681.49
2016-12-24,16061888.0,14382938400.0,240820.0,10034.17,1526634.42,63609.77,444950.0,137.0,5.71,310153855703.0,313489248296.0,2244043.45,28499351.8
2016-12-23,16060163.0,14746280606.0,302868.0,12619.5,2612379.32,108849.14,444812.0,151.0,6.29,310153855703.0,316440931658.0,2265172.42,28767689.75
2016-12-22,16058275.0,13810116500.0,314644.0,13110.17,2459189.6,102466.23,444661.0,159.0,6.63,310153855703.0,310584056188.0,2223247.27,28235240.37
2016-12-21,16056288.0,13326718625.0,325677.0,13569.88,2851534.34,118813.93,444502.0,159.0,6.63,310153855703.0,306338420734.0,2192855.83,27849269.05
2016-12-20,16054300.0,12863491821.0,296473.0,12353.04,1939201.33,80800.06,444343.0,138.0,5.75,310153855703.0,305463503331.0,2186592.93,27769730.19
2016-12-19,16052575.0,12722307791.0,282129.0,11755.38,1841738.49,76739.1,444205.0,151.0,6.29,310153855703.0,307933408803.0,2204273.2,27994269.64
2016-12-18,16050663.0,12747612715.0,233419.0,9725.79,1408331.53,58680.48,444052.0,139.0,5.79,310153855703.0,304451352757.0,2179347.67,27677715.44
2016-12-17,16048925.0,12726300008.0,238130.0,9922.08,1321325.9,55055.25,443913.0,144.0,6.0,310153855703.0,305026411508.0,2183464.1,27729994.11
2016-12-16,16047125.0,12603572446.0,279361.0,11640.04,1883877.69,78494.9,443769.0,133.0,5.54,310153855703.0,304958711354.0,2182979.49,27723839.48
2016-12-15,16045450.0,12485125100.0,280089.0,11670.38,2039414.36,84975.6,443635.0,126.0,5.25,310153855703.0,309340185704.0,2214343.3,28122159.93
2016-12-14,16043875.0,12475059401.0,286328.0,11930.33,1655833.79,68993.07,443509.0,139.0,5.79,286765766821.0,310722261410.0,2224236.58,28247804.63
2016-12-13,16042138.0,12433458669.0,291757.0,12156.54,1566232.61,65259.69,443370.0,178.0,7.42,286765766821.0,309915301270.0,2218460.14,28174443.77
2016-12-12,16039913.0,12480238879.0,268662.0,11194.25,1692640.28,70526.68,443192.0,156.0,6.5,286765766821.0,304384329816.0,2178867.9,27671622.37
2016-12-11,16037938.0,12197669404.0,227733.0,9488.88,1048106.21,43671.09,443034.0,185.0,7.71,286765766821.0,303312227970.0,2171193.5,27574157.44
2016-12-10,16035625.0,12267253125.0,250241.0,10426.71,1170744.75,48781.03,442849.0,132.0,5.5,286765766821.0,298408187940.0,2136089.01,27128330.47
2016-12-09,16033975.0,12220935405.0,268815.0,11200.63,1526017.13,63584.05,442717.0,135.0,5.63,286765766821.0,301031292766.0,2154865.93,27366797.3
2016-12-08,16032288.0,12317414099.0,282711.0,11779.63,1425236.3,59384.85,442582.0,157.0,6.54,286765766821.0,303977016879.0,2175952.24,27634593.5
2016-12-07,16030300.0,12263355833.0,306154.0,12756.42,1528311.75,63679.66,442423.0,172.0,7.17,286765766821.0,302662188177.0,2166540.33,27515062.23
2016-12-06,16028150.0,12088430730.0,319762.0,13323.42,1651414.71,68808.95,442251.0,150.0,6.25,286765766821.0,299572462141.0,2144423.21,27234174.8
2016-12-05,16026275.0,12053024876.0,278001.0,11583.38,1721222.67,71717.61,442101.0,152.0,6.33,286765766821.0,298773385328.0,2138703.2,27161530.62
2016-12-04,16024375.0,12305758538.0,245650.0,10235.42,916341.42,38180.89,441949.0,148.0,6.17,286765766821.0,295101411342.0,2112418.18,26827710.94
2016-12-03,16022525.0,12287033522.0,287988.0,11999.5,1235161.95,51465.08,441801.0,172.0,7.17,286765766821.0,292693659551.0,2095182.83,26608821.89
2016-12-02,16020375.0,12391776083.0,315478.0,13144.92,1784511.18,74354.63,441629.0,143.0,5.96,286765766821.0,286653435597.0,2051945.22,26059704.28
2016-12-01,16018588.0,12078014975.0,239682.0,9986.75,1513280.75,63053.36,441486.0,146.0,6.08,281800917193.0,286229193311.0,2048908.37,26021136.35
2016-11-30,16016763.0,11895489341.0,292654.0,12193.92,1366660.39,56944.18,441340.0,142.0,5.92,281800917193.0,284864299834.0,2039138.09,25897053.69
2016-11-29,16014975.0,11728887241.0,287076.0,11961.5,1402191.68,58424.65,441197.0,148.0,6.17,281800917193.0,287196270636.0,2055830.98,26109053.49
2016-11-28,15961325.0,11648096145.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-27,15961325.0,11639636643.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-26,15961325.0,11654416830.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-25,15961325.0,11803559451.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-24,15961325.0,11741629510.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-23,15961325.0,11835641714.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-22,15961325.0,11923109775.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-21,15961325.0,11763017685.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-20,15961325.0,11669484321.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-19,15961325.0,11785586999.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-18,15961325.0,11779457850.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-17,15961325.0,11700449291.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-16,15961325.0,11635805925.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-15,15961325.0,11209271437.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-14,15961325.0,11275079980.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-13,15961325.0,11102697670.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-12,15961325.0,11194890283.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-11,15961325.0,11435331683.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-10,15961325.0,11319628038.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-09,15961325.0,11508594165.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-08,15961325.0,11350896274.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-07,15961325.0,11275399207.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-05,15961325.0,11332381137.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-04,15961325.0,11280027991.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-03,15961325.0,11097590046.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-02,15961325.0,10842990951.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-11-01,15961325.0,11699651225.0,,,,,436905.0,0.0,0.0,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-10-31,15961325.0,11643148135.0,122181.0,5090.88,1005150.63,41881.28,436905.0,87.0,3.63,253618246641.0,261716298415.0,1873438.24,23792665.62
2016-10-30,15960225.0,11026919453.0,239272.0,9969.67,1802966.18,75123.59,436817.0,146.0,6.08,253618246641.0,260913057789.0,1867688.42,23719642.9
2016-10-29,15873063.0,11019079988.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-28,15873063.0,11389557266.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-27,15873063.0,10841254068.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-26,15873063.0,10887174838.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-25,15873063.0,10673682148.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-24,15873063.0,10545030976.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-23,15873063.0,10359236779.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-22,15873063.0,10349236750.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-21,15873063.0,10368125694.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-20,15873063.0,9991934113.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-19,15873063.0,9963362601.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-18,15873063.0,9981616623.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-17,15873063.0,10075108961.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-16,15873063.0,10120505919.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-15,15873063.0,10119394805.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-14,15873063.0,10080601040.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-13,15873063.0,10078918496.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-12,15873063.0,10204196641.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-11,15873063.0,10630777260.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-10,15873063.0,10202044254.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-09,15873063.0,9838935251.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-08,15873063.0,9838855886.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-07,15873063.0,9838938426.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-06,15873063.0,10057507322.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-05,15873063.0,10066489888.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-04,15873063.0,9788325579.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-03,15873063.0,9789258915.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-02,15873063.0,9860146424.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-10-01,15873063.0,10018777049.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
2016-09-30,15873063.0,10017451648.0,,,,,429844.0,0.0,0.0,225832872179.0,233717090201.0,1673012.1,21247253.65
